der Angriff; -e	the assault, attack (not Überfall, Anschlag) (A)	
die Möglichkeit; -en	the possibility (not Possibilität) (M)	
lächerlich	ridiculous, laughable, absurd	
morgens	in the morning (m)	
aufpassen	to pay attention, to take care ('a')	
inmitten	in the middle of, amid, among (one word) (i)	
stören	to disturb, disrupt, interfere (s)	
der Stein; -e	the stone	
die Pause; -n	the break, the intermission (Unterbrechung, or ...) (P)	
der Nachmittag; -e	the afternoon	
der Auftrag; -"e	the order (commerce); the assignment (A)	
der Regen	the rain (no plural)	
einverstanden	agreed, all right! (e)	
gemeinsam	common, mutual, together (g)	
dorthin	to there	
bedeuten	to mean, matter, imply (not meinen, heißen, beabsichtigen) (b)	
schwarz	black	
die Lüge; -n	the lie	
die Farbe; -n	the color	
fassen	to grasp, catch, conceive (understand) "f_')	
reisen	to travel	
die Spur; -en	the track; the lane (in traffic); the trace (of sth.)	
das Frühstück; -e	the breakfast	
offensichtlich	obviously, obvious, apparent, apparently (o)	
mitkommen	to come along	
die Runde; -n	the lap (in sports)	
das Wochenende; -n	the weekend	
zufällig	by chance	
der Untertitel; -	the subtitle, subheading, subtitles, caption (no plural)	
tragbar	portable, sustainable, acceptable, wearable, hand-held	
fern	far, distant (weit, entfernt, ... ) (f)	
geschlossen	closed	
der Mond; -e	the moon	
unternehmen	to undertake	
die Hose; -n	the pants	
der Rock; -e	the skirt, rock (stone), rock music	
der Rock	the rock (music) (no plural)	
das Pfund; -e	the pound (weight)	
warm	warm	
die Braut; -"e	the bride	
versprechen	to promise	
die Reihe; -n	the row	
fantastisch	fantastic	
die Sprache; -n	the language	
irgendwelche	any (irgendein, irgendwas) (i)	
das Gespräch; -e	the conversation (G)	
der Flughafen; -"	the airport (not Flugplatz, Flugfeld) (F)	
der Wunsch; -e	the wish	
die Post; -en	the mail, post (BR), post office	
der Schaden; -"	the damage (S)	
der Tanz; -"e	the dance	
der Urlaub; -e	the vacation (for working people)	
dick	thick, fat	
die Gelegenheit; -en	the opportunity (not Chance, Möglichkeit) (G)	
die Folge; -n	the consequence ('Konsequenz' or ...) (F)	
herausfinden	to find out, spot (discover), learn, ascertain	
die Verantwortung; -en	the responsibility (not '...keit') (V)	
das Thema; die Themen	the topic, theme	
leise	quiet, quietly (l)	
der Keller; -	the cellar, the basement	
versagen	to fail (machines, computers), malfunction, break down, deny (v)	
die Erfahrung; -en	the experience (not 'Erlebnis')	
dauern	to last, to take/require (time) continue on	
das Schloss; -"er	1. the lock. 2. the castle	
das Angebot; -e	the offer (A)	
umsonst	free, without cost, for nothing, in vain (u)	
der Anzug; -"e	the suit (man's suit)	
beenden	to finish (abschließen, fertigstellen, or ...) (b)	
der Strand; -"e	the beach	
das Grab; -"er	the grave	
das Restaurant; -s	the restaurant ('R_')	
rot	red	
der Schatten; -	the shade, shadow (no plural)	
der Gang; -"e	the course, gear (transmission), aisle (G)	
das Lager; -	the warehouse, camp (no plural)	
aufstehen	to stand up, to get up	
der Sieg; -e	the victory	
nerven	to bug (sb) annoy (sb), get on someone's nerves	
die Kugel; -n	the ball, the scoop	
die Milch	the milk (no plural)	
schwanger	pregnant	
die Gewalt	the violence (no plural)	
Frankreich	France	
die Schönheit; -en	the beauty	
zweimal	twice	
die Pflicht; -en	the duty	
die Kunst; -"e	the art	
der Kuss; -"e	the kiss	
schwimmen	to swim	
das Knie; -	the knee (no plural)	
der Priester; -	the priest	
die Form; -en	the shape, the form ('Gestalt' or ...) (F)	
beruhigen	to soothe, calm(down)	
blind	blind	
der Kurs; -e	1. the course. 2. the exchange rate (K)	
der Großvater; -"	the grandfather	
entkommen	to escape, (not entgehen) (e)	
der Fahrer; -	the male driver	
die Million; -en	the million	
das Risiko; die Risiken	the risk (not Gefahr) (R)	
der Test; -s	the test, trial, quiz (not Klausur, Prüfung)	
ähnlich	similar	
mindestens	at least ('m_')	
die Grenze; -n	the border, limit, boundary	
die Bühne; -n	the stage(theatrical) (B)	
der Anhänger; -	trailer (vehicle), follower, supporter	
bedauern	to regret (sth), be sorry (about sth), feel sorry (for sb) (not 'bereuen') (b)	
das Interesse; -n	the interest (e.g. to have an interest in smth)	
das Kino; -s	the cinema (K)	
die Einheit; -en	the entity, unit, unity (E)	
der Sonntag; -e	the Sunday	
erforderlich	required, necessary (not nötig or wichtig or notwendig) (e)	
schulden	to owe (verdanken or ...) (s)	
der Stern; -e	the star	
dunkel	dark	
scheinen	to seem, to appear, to shine, gleam, glisten	
der Blödsinn; -e	the nonsense (B)	
der Freitag; -e	the Friday	
der Zufall; -"e	the coincidence, accident, fluke, chance occurence	
hinterlassen	to leave behind (an inheritance, bequeathed)	
fair	fair (f)	
locker	loose, relaxed, cool	
nachdenken	to consider, contemplate, reflect ('n_')	
satt	replete, sated, full	
hoffen	to hope	
die Energie; -n	the energy	
die Oma; -s	the grandma (colloquial)	
die Großmutter; -"	the grandmother	
der Dieb; -e	the male thief	
der Beweis; -e	the evidence, proof, verification (Nachweis, Beleg, or ...) (B)	
verbringen	to spend (time), to take/bring (sb) somewhere (v)	
der Garten; -"	the garden	
der Mantel; -"	the coat	
das Brot; -e	the bread, the sandwich	
die Lösung; -en	the solution	
das Wetter	the weather (no plural)	
schätzen	to estimate, value, appreciate	
das Ohr; -en	the ear	
der Berg; -e	the mountain	
die Rose; -n	the rose	
die Erinnerung; -en	the memory, reminder (E)	
normalerweise	normally (5 syllables)	
aufgeben	to relinquish, surrender, give up (on sth) forsake, quit	
der Ton; -"e	the tone, the sound, the note	
das Gebiet; -e	the area, territory, region (not Gegend, Region) (G)	
der Westen	the west (no plural)	
der Zweifel; -	the doubt (no plural)	
der Staat; -en	the state	
stehlen	to steal	
einander	each other, one another	
merken	to notice, to realise, to remember (not bemerken, beachten) (m)	
der Direktor; -en	the director (not Regisseur, Dirigent, Leiter, Regie)	
der Champagner	the champagne (produced within the Champagne region of France) (definitely not Sekt) (no plural)	
das Publikum; die Publika	the audience (not zuhörer, zuschauer) (P)	
dringend	urgent, desperately, pressing, urgently	
der Bulle; -n; -n	the bull (weak noun)	
der Stuhl; -"e	the chair (no arms)	
ebenso	just as, likewise, equally (e)	
der Schutz; -e	the protection	
weshalb	why (not Warum, wieso, weswegen, wozu)	
die Karriere; -n	the career ('K_')	
kochen	to cook	
der Norden	the north (no plural)	
nachher	afterwards, later (n)	
anhalten	to stop/halt (sth), to hold (sth) (one's breath) to hold on (last, endure) ('a')	
abends	in the evening (no plural)	
der Hintergrund; -"e	the background	
der Schüler; -	the pupil (primary or secondary school)	
die Krankheit; -en	the illness (Erkrankung, or ...)	
Europa	Europe (n.)	
der Süden	the south (no plural)	
hassen	to hate	
beinahe	almost (not fast, ... ) (b)	
klug	clever, smart, savvy (not 'schlau, 'clever')	
die Abteilung; -en	the department (not 'D...')	
träumen	to dream	
die Vorstellung; -en	the imagination, notion, introduction (first meetings), perception, idea, concept	
schick	fashionable, fancy, chic, posh (s)	
der Samstag; -e	the Saturday	
der Gast; -"e	the guest	
die Mitte; -n	the middle	
das Tausend; -e	the thousand	
der Kuchen; -	the cake, pie (not Torte)	
wundervoll	marvelous, wunderful (not wunderbar, wunderschön) (w)	
die Kohle; -n	the coal (not Pech)	
springen	to jump	
teuer	expensive	
die Medizin; -en	the medicine (not Medikament, Arznei)	
das Video; -s	the video	
scharf	sharp, spicy	
der Beruf; -e	the profession	
das Hemd; -en	the shirt	
abholen	to pick (sb) up (at the airport)	
trotz	despite, in spite of (+Genativ oder Dativ)	
langweilig	boring	
die Rechnung; -en	the bill, the invoice, the calculation	
schwach	weak	
der Winter; -	the Winter	
entlassen	to dismiss, release, discharge (from a job or position)	
handeln	to deal, trade, negotiate, bargain, act	
die Brust; -"e	the breast, the chest	
die Größe; -n	the height, the size	
die Zigarette; -n	the cigarette	
zählen	to count	
das Handy; -s	the cell phone, mobile phone (not 'Mobiltelefon')	
seitdem	since which (seither, ... )	
das College; -s	the college, university (not 'H...', 'U...')	
die Toilette; -n	the restroom, lavatory	
neulich	recent, newly, recently, lately ('n_')	
hauen	to chop, cut, bash, hew, hit ('h_')	
widmen	to dedicate, devote	
der Termin; -e	the appointment, the date ('Verabredung' or ...) (T)	
erlauben	to allow, permit ('e_')	
wetten	to bet, wager	
der Spiegel; -	the mirror	
enden	to end (not a..., b...)	
die Menschheit	the humanity, human race, human kind, mankind (no plural) ('M_')	
nieder	down, low, mean (not niedrig) (n)	
selbstverständlich	self-evident, taken for granted (4 syllables) '(s_')	
der Sturm; -"e	the storm	
lösen	to solve (a problem) (not auflösen, enträtseln, aufklären)	
der Motor; -en	the motor	
reiten	to ride	
funktionieren	to function	
überprüfen	to review; to check; to verify ('ü_')	
unterschreiben	to sign a signature, to sign at the bottom (of a document)	
die Tatsache; -n	the fact ('T~')	
freundlich	friendly	
der Selbstmord; -e	the suicide	
annehmen	to accept, take, adopt, assume, suppose (not 'ak...')	
besprechen	to discuss ('b_')	
die Zunge; -n	the tongue	
die Treppe	the stair or stairs (no plural)	
der Streit; -e	the argument ('S_')	
der Bauch; -"e	the belly, stomach (Magen, or ...)	
eifersüchtig	jealous ('neidisch' or ...) (e)	
die Decke; -n	1. the blanket. 2. the ceiling	
drücken	to press	
der Deutsche; -n; -n	the male German (weak)	
erste	first , initial, prime (not zuerst, erst, zunächst) (adjective) (e)	
außerhalb	outside, beyond (3 syllables) (not draußen) (+ Genitiv) (a)	
der Montag; -e	the Monday	
peinlich	embarrassing (p)	
schlau	smart, schrewd, clever, sly (not 'klug,' 'clever')	
blau	blue, drunk	
wild	wild	
frisch	fresh	
der Inspektor; -en	the inspector	
mehrere	several, various, umpteen (col) ('m_')	
aufmachen	to open up ('a_')	
die Eisenbahn; -en	the railway (E)	
das Papier; -e	the paper, the document (not Dokument)	
zurückkommen	to come back (non-formal)	
landen	to land, disembark, touch down	
vergeben	1. to forgive 2. to award (v)	
verhaften	to arrest	
das Talent; -e	the talent (not 'Begabung')	
der Geschmack; -"e	the taste	
das Labor; -s	the laboratory	
zwölf	twelve	
ausgehen	to go out (with sb) (date sb), to end, finish (not auslaufen) ('a_')	
der Griff; -e	the grip, (mus.) the fingering	
das Ei; -er	the egg	
wählen	to pick, choose, vote, dial, elect ('w...')	
der Osten	the east (no plural)	
der Alkohol	the alcohol (no plural)	
die Erklärung; -en	the explanation, clarification, declaration (Begründung, Erläuterung)(E)	
der Bürgermeister; -	the mayor	
reinkommen	to come in ('r_')	
verändern	to alter, change, modify, diversify ('v...')	
behandeln	to treat, approach (sth), treat (sb/sth) (b)	
die Absicht; -en	the intention, intent, purpose, aim (not Zweck, Ziel) ('A')	
die Aussage; -n	the statement, assertion, testimony ('Au_')	
das Feld; -er	the field	
schief	crooked, lopsided (not 'krumm')	
die Mühe; -n	the effort, toil, hassle, trouble (Aufwand, Anstrengung, Bemühung) (M)	
(sich) interessieren	to interest	
selten	seldom	
grün	green	
das Prozent; -e	the percent	
die Kuh; -"e	the cow	
der Spieler; -	the player	
gebraucht	second hand	
der Fernseher; -	the television set	
die Erlaubnis; -se	the permission	
die Bedeutung; -en	the meaning, the sense (Sinn, or ...) (B)	
kontrollieren	to check, examine, control, monitor ('k'_)	
Kalifornien	California	
gebrauchen	to use (not benutzen, anwenden) ('g')	
der Schnee	the snow (no plural)	
verfolgen	to pursue, follow, track	
die Zahl; -en	the number ('Z_')	
jederzeit	(at) any time, anytime, always (j)	
das Pech; -e	the bad luck, coal-tar, pitch	
die Botschaft; -en	the message, embassy	
der Stoff; -e	the material (not Material) (S)	
die Mitternacht; -"e	the midnight	
enthalten	to contain, comprise, hold, include (e)	
Mexiko	Mexico	
auseinander	apart, separated (not 'g...')	
das Verfahren; -	the procedure, method, process, proceeding (not Vorgang, Ablauf,  (no plural) (Ver_)	
die Sendung; -en	the consignment, program (TV), broadcast	
packen	to pack ('p_')	
die Heimat; -en	the home country, the home town	
hingehen	to go (to somewhere) (h)	
verwirrt	confused	
die Linie; -n	the line (Zeile, Leitung, Warteschlange, or ...)	
französisch	French (adj.)	
der Scheck; -s	the check (to pay bills)	
fressen	to eat (of animals)	
ausgezeichnet	excellent	
die Jacke; -n	the jacket (not Mantel)	
hungrig	hungry	
die Kleidung; -en	the clothing	
aufgeregt	excited (begeistert, erregt, or ...) (a)	
getrennt	separated (auseinander or ...)	
irgendein	any; of some sort (irgendwelche, irgendwas) (i)	
die Hütte; -n	the hut	
enttäuscht	disappointed	
die Brille; -n	the eyeglasses (the German plural form is only for more than one pair)	
stoppen	to stop; to halt; to time (sth. or so.) (s)	
der Eindruck; -"e	the impression	
anziehen	to attract, to tighten, to dress	
die Not; -"e	the need, the distress, the hardship	
der Stil; -e	the style	
das Schlafzimmer; -	the bedroom	
fein	subtle, fine, finely, delicate, dainty (f)	
das Gras; -"er	the grass	
fehlen	to lack, be missing (mangeln, or ...)	
der Strom; -"e	the electricity current, flow, torrent	
merkwürdig	odd, peculiar, strange ('seltsam' or ...) (m)	
raten	to guess, to advise (r)	
der Hof; -"e	the courtyard	
der Opa; -s	the grandpa (colloq.)	
der Künstler; -	the male artist	
begleiten	to accompany	
der Kaiser; -	the emperor	
verpassen	to miss something scheduled (not vermissen) (v)	
der Kauf; -"e	the purchase (not Einkauf, Anschaffung, Erwerb)	
beobachten	to watch, to observe	
das Projekt; -e	the project	
weiterhin	furthermore, beyond, further on (außerdem, zusätzlich, or ...) (w)	
trennen	to separate (not scheiden, teilen)	
probieren	to try ('versuchen' or ...) (p)	
spitze	great ('s_')	
die Spitze; -n	the tip, point, peak, lace	
die Schlange; -n	the snake, queue, line of people waiting	
der Zucker	the sugar (no plural)	
dienen	to serve, help (not servieren, bedienen)	
zuletzt	last, recently, finally, lastly (z_)	
heutzutage	nowadays	
dahinter	behind it, behind that (one word)	
der Wissenschaftler; -	the scientist, academic	
genießen	to enjoy	
fliehen	to flee	
festhalten	to adhere, cling to, hold on tight (f)	
streng	strict(ly), rigorous, harsh, severe	
das Fett	the fat (no plural)	
starten	to launch, take off (plane), begin, start (race) (s)	
erleben	to experience, wittness, undergo (not erfahren, durchleben, durchmachen) (e)	
klopfen	to knock	
das Benzin	the gasoline, gas,  petrol (no plural)	
Deutschland	Germany	
zuhören	to listen, to listen to (not 'a...')	
der Bürger; -	the citizen	
der Dummkopf; -"e	the dumb person, fool, idiot (not Narr) (D)	
gemein	mean, nasty, cruel (flies, ekelhaft, böse, hässlich) (g)	
das Holz	the wood (no plural)	
der Dienstag; -e	the Tuesday	
gucken	to look ('g_')	
der Mittag; -e	the noon	
die Fabrik; -en	the factory (F)	
die Leiter; -n	the ladder	
der Leiter; -	the leader, the manager	
korrekt	correct (not 'r...')	
zunächst	at first, for the time being (not zuerst) (z)	
der Titel; -	the title (no plural)	
spazieren gehen	to go for a walk (2 words)	
dicht	dense	
die Geburt; -en	the birth	
geheim	secret, confidential, classified	
das Universum; die Universen	the universe (U-)	
die Politik	the politics (no plural)	
der Müll	The garbage, trash, rubbish, refuse (not Abfall) (no plural, single syllable)	
riskieren	to risk ('r_')	
anfassen	to grab, touch, grasp, handle, tackle (a problem) (not zugreifen, greifen, ergreifen, ...)  ('a_')	
der Staub	the dust (no plural)	
der Narr; -en; -en	the fool, idiot, dummy, clown (weak noun) (N)	
der Vorschlag; -"e	the suggestion	
das Klo; -s	the toilet, bathroom, restroom, loo (German slang for "Toilette")	
das Werk; -e	the work (of art, etc.)	
die Regel; -n	the rule	
das Gegenteil; -e	the opposite, contrary, reverse (not Gegensatz or Gegenüber)	
waschen	to wash	
reparieren	to repair	
praktisch	practical	
der Artikel; -	the article (no plural)	
wechseln	to exchange sth for sth else (substitute) to switch, to vary ('w...')	
überzeugen	to convince, persuade	
wachsen	to grow (w)	
der Kilometer; -	the kilometer (no plural)	
die Freundschaft; -en	the friendship	
China	China	
vernünftig	sensible, reasonable (sinnvoll, or ...) (v)	
einst	once, at one time (not einmal) (e)	
inzwischen	in the meantime, meanwhile, by now (not 'mittlerweile', 'zwischenzeitlich') (i)	
achten	to regard (sb/sth highly), esteem (sb), respect (sb) (respektieren, beachten) (a)	
